Sample,Year,Season,Region,Harvest,ReefID,Collection,Shell,Class,Fishery,Pre.Fishery,Recruit
W16,2016,Winter,Matanzas River,N,FM31,W16FM31R1,12.8,Spat,0,0,1
S15,2015,Summer,Matanzas River,N,BBNR1,S15BBNR1R0,12.9,Spat,0,0,1
S15,2015,Summer,Tolomato River,Y,TRNR1,S15TRNR1R0,12.9,Spat,0,0,1
S15,2015,Summer,Salt Run,N,SR4,S15SR4R7,12.9,Spat,0,0,1
S15,2015,Summer,Salt Run,N,SR5,S15SR5R5,12.9,Spat,0,0,1
S15,2015,Summer,Tolomato River,N,TR16,S15TR16R5,12.9,Spat,0,0,1
S15,2015,Summer,Matanzas River,Y,CO,S15COR2,12.9,Spat,0,0,1
S15,2015,Summer,Matanzas River,Y,FM4,S15FM4R10,12.9,Spat,0,0,1
S15,2015,Summer,Salt Run,Y,SR2S,S15SR2SR12,12.9,Spat,0,0,1
S15,2015,Summer,Tolomato River,N,VBNR2,S15VBNR2R2,12.9,Spat,0,0,1
S16,2016,Summer,Matanzas River,Y,FM290,S16FM290R11,12.9,Spat,0,0,1
S16,2016,Summer,Tolomato River,N,TR209A,S16TR209R11,12.9,Spat,0,0,1
S16,2016,Summer,Tolomato River,N,TR627,S16TR627R11,12.9,Spat,0,0,1
S16,2016,Summer,Salt Run,Y,SR24,S16SR24R8,12.9,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR6A,S16SR6R11,12.9,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR6A,S16SR6R2,12.9,Spat,0,0,1
S16,2016,Summer,Matanzas River,Y,FM562,S16FM562R0,12.9,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR1A,S16SR1R0,12.9,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR1A,S16SR1R15,12.9,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR1A,S16SR1R15,12.9,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR1A,S16SR1R15,12.9,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR1A,S16SR1R9,12.9,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR1A,S16SR1R9,12.9,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR76,S16SR76R11,12.9,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR76,S16SR76R13,12.9,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR58,S16SR58R14,12.9,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR60,S16SR60R8,12.9,Spat,0,0,1
S16,2016,Summer,Salt Run,Y,SR38,S16SR38R4,12.9,Spat,0,0,1
S16,2016,Summer,Salt Run,Y,SR41,S16SR41R12,12.9,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR86,S16SR86R17,12.9,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR86,S16SR86R25,12.9,Spat,0,0,1
W15,2015,Winter,Matanzas River,Y,CO,W15COR25,12.9,Spat,0,0,1
W15,2015,Winter,Matanzas River,Y,FM206,W15FM206R23,12.9,Spat,0,0,1
W15,2015,Winter,Matanzas River,Y,FM3,W15FM3R16,12.9,Spat,0,0,1
W15,2015,Winter,Tolomato River,Y,TR3,W15TR3R5,12.9,Spat,0,0,1
W16,2016,Winter,Tolomato River,Y,TR78,W16TR78R6,12.9,Spat,0,0,1
W16,2016,Winter,Matanzas River,Y,FM32,W16FM32R11,12.9,Spat,0,0,1
W16,2016,Winter,Matanzas River,Y,FM77,W16FM77R4,12.9,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM24,W16FM24R5,12.9,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM23,W16FM23R12,12.9,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM23,W16FM23R15,12.9,Spat,0,0,1
W16,2016,Winter,Tolomato River,N,TR220,W16TR220R10,12.9,Spat,0,0,1
W16,2016,Winter,Tolomato River,N,TR307A,W16TR307AR2,12.9,Spat,0,0,1
W16,2016,Winter,Tolomato River,N,TR307A,W16TR307AR6,12.9,Spat,0,0,1
W16,2016,Winter,Tolomato River,N,TR308,W16TR308R4,12.9,Spat,0,0,1
W16,2016,Winter,Tolomato River,N,TR308,W16TR308R4,12.9,Spat,0,0,1
W16,2016,Winter,Tolomato River,N,TR308,W16TR308R4,12.9,Spat,0,0,1
W16,2016,Winter,Tolomato River,N,TR308,W16TR308RU1,12.9,Spat,0,0,1
W16,2016,Winter,Tolomato River,N,TR308,W16TR308RU1,12.9,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM655,W16FM655R13,12.9,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM655,W16FM655R13,12.9,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM655,W16FM655R13,12.9,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM655,W16FM655R13,12.9,Spat,0,0,1
W16,2016,Winter,Matanzas River,Y,FM604,W16FM604R1,12.9,Spat,0,0,1
W16,2016,Winter,Matanzas River,Y,FM604,W16FM604R1,12.9,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM31,W16FM31R1,12.9,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM31,W16FM31R7,12.9,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM788,W16FM788R4,12.9,Spat,0,0,1
W16,2016,Winter,Salt Run,N,SR57,W16SR57R12,12.9,Spat,0,0,1
W16,2016,Winter,Salt Run,N,SR57,W16SR57R6,12.9,Spat,0,0,1
S15,2015,Summer,Matanzas River,Y,FM1,S15FM1R7,13,Spat,0,0,1
S15,2015,Summer,Salt Run,N,SR4,S15SR4R7,13,Spat,0,0,1
S15,2015,Summer,Salt Run,N,SR5,S15SR5R5,13,Spat,0,0,1
S15,2015,Summer,Tolomato River,Y,TR13,S15TR13R3,13,Spat,0,0,1
S15,2015,Summer,Tolomato River,N,TR7,S15TR7R12,13,Spat,0,0,1
S15,2015,Summer,Matanzas River,Y,CO,S15COR2,13,Spat,0,0,1
S15,2015,Summer,Matanzas River,Y,FM4,S15FM4R10,13,Spat,0,0,1
S15,2015,Summer,Salt Run,Y,SR2S,S15SR2SR6,13,Spat,0,0,1
S16,2016,Summer,Matanzas River,Y,FM125,S16FM125R1,13,Spat,0,0,1
S16,2016,Summer,Matanzas River,Y,FM125,S16FM125R1,13,Spat,0,0,1
S16,2016,Summer,Matanzas River,Y,FM384,S16FM384R4,13,Spat,0,0,1
S16,2016,Summer,Salt Run,Y,SR24,S16SR24R8,13,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR6A,S16SR6R1,13,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR6A,S16SR6R1,13,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR6A,S16SR6R2,13,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR7A,S16SR7R2,13,Spat,0,0,1
S16,2016,Summer,Matanzas River,Y,FM368,S16FM368R9,13,Spat,0,0,1
S16,2016,Summer,Matanzas River,Y,FM368,S16FM368R9,13,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR1A,S16SR1R15,13,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR1A,S16SR1R15,13,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR1A,S16SR1R15,13,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR1A,S16SR1R9,13,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR76,S16SR76R11,13,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR80,S16SR80R29,13,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR55,S16SR55R4,13,Spat,0,0,1
S16,2016,Summer,Salt Run,Y,SR38,S16SR38R4,13,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR85,S16SR85R19,13,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR85,S16SR85R19,13,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR86,S16SR86R17,13,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR86,S16SR86R25,13,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR86,S16SR86R25,13,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR86,S16SR86R25,13,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR86,S16SR86R25,13,Spat,0,0,1
W15,2015,Winter,Salt Run,N,SR7,W15SR7R5,13,Spat,0,0,1
W16,2016,Winter,Tolomato River,Y,TR78,W16TR78R5,13,Spat,0,0,1
W16,2016,Winter,Matanzas River,Y,FM79,W16FM79R4,13,Spat,0,0,1
W16,2016,Winter,Matanzas River,Y,FM32,W16FM32R16,13,Spat,0,0,1
W16,2016,Winter,Matanzas River,Y,FM77,W16FM77R4,13,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM24,W16FM24R32,13,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM24,W16FM24R32,13,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM23,W16FM23R12,13,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM23,W16FM23R12,13,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM23,W16FM23R15,13,Spat,0,0,1
W16,2016,Winter,Tolomato River,N,TR220,W16TR220R10,13,Spat,0,0,1
W16,2016,Winter,Tolomato River,N,TR307A,W16TR307AR1,13,Spat,0,0,1
W16,2016,Winter,Tolomato River,N,TR307A,W16TR307AR1,13,Spat,0,0,1
W16,2016,Winter,Tolomato River,N,TR307A,W16TR307AR6,13,Spat,0,0,1
W16,2016,Winter,Tolomato River,N,TR307A,W16TR307AR6,13,Spat,0,0,1
W16,2016,Winter,Tolomato River,N,TR308,W16TR308R4,13,Spat,0,0,1
W16,2016,Winter,Tolomato River,N,TR308,W16TR308RU2,13,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM655,W16FM655R10,13,Spat,0,0,1
W16,2016,Winter,Matanzas River,Y,FM604,W16FM604R2,13,Spat,0,0,1
W16,2016,Winter,Matanzas River,Y,FM604,W16FM604R2,13,Spat,0,0,1
W16,2016,Winter,Matanzas River,Y,FM604,W16FM604R2,13,Spat,0,0,1
W16,2016,Winter,Matanzas River,Y,FM604,W16FM604R9,13,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM26,W16FM26R13,13,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM26,W16FM26R2,13,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM26,W16FM26R7,13,Spat,0,0,1
W16,2016,Winter,Salt Run,N,SR57,W16SR57R6,13,Spat,0,0,1
S15,2015,Summer,Salt Run,N,SR5,S15SR5R5,13.1,Spat,0,0,1
S15,2015,Summer,Tolomato River,Y,TR2A,S15TR2R7,13.1,Spat,0,0,1
S15,2015,Summer,Matanzas River,N,BB15A,S15BB15AR20,13.1,Spat,0,0,1
S15,2015,Summer,Matanzas River,N,BB15A,S15BB15AR20,13.1,Spat,0,0,1
S15,2015,Summer,Salt Run,Y,SR2S,S15SR2SR6,13.1,Spat,0,0,1
S15,2015,Summer,Salt Run,N,SR7,S15SR7R4,13.1,Spat,0,0,1
S16,2016,Summer,Matanzas River,Y,FM290,S16FM290R12,13.1,Spat,0,0,1
S16,2016,Summer,Matanzas River,Y,FM384,S16FM384R8,13.1,Spat,0,0,1
S16,2016,Summer,Tolomato River,N,TR627,S16TR627R3,13.1,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR71,S16SR71R12,13.1,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR71,S16SR71R12,13.1,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR71,S16SR71R12,13.1,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR6A,S16SR6R1,13.1,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR6A,S16SR6R1,13.1,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR7A,S16SR7R2,13.1,Spat,0,0,1
S16,2016,Summer,Matanzas River,Y,FM373,S16FM373R5,13.1,Spat,0,0,1
S16,2016,Summer,Matanzas River,Y,FM368,S16FM368R24,13.1,Spat,0,0,1
S16,2016,Summer,Matanzas River,Y,FM390,S16FM390R10,13.1,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR1A,S16SR1R15,13.1,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR80,S16SR80R15,13.1,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR80,S16SR80R29,13.1,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR80,S16SR80R29,13.1,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR58,S16SR58R14,13.1,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR60,S16SR60R27,13.1,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR60,S16SR60R3,13.1,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR85,S16SR85R23,13.1,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR86,S16SR86R25,13.1,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR86,S16SR86R25,13.1,Spat,0,0,1
W15,2015,Winter,Matanzas River,Y,CO,W15COR8,13.1,Spat,0,0,1
W15,2015,Winter,Salt Run,N,SR5,W15SR5R8,13.1,Spat,0,0,1
W16,2016,Winter,Salt Run,N,SR55,W16SR55R9,13.1,Spat,0,0,1
W16,2016,Winter,Salt Run,N,SR56,W16SR56R9,13.1,Spat,0,0,1
W16,2016,Winter,Salt Run,N,SR56,W16SR56R9,13.1,Spat,0,0,1
W16,2016,Winter,Matanzas River,Y,FM40,W16FM40R1,13.1,Spat,0,0,1
W16,2016,Winter,Matanzas River,Y,FM40,W16FM40R37,13.1,Spat,0,0,1
W16,2016,Winter,Matanzas River,Y,FM77,W16FM77R1,13.1,Spat,0,0,1
W16,2016,Winter,Matanzas River,Y,FM77,W16FM77R4,13.1,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM24,W16FM24R5,13.1,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM24,W16FM24R5,13.1,Spat,0,0,1
W16,2016,Winter,Tolomato River,N,TR209,W16TR209R7,13.1,Spat,0,0,1
W16,2016,Winter,Tolomato River,N,TR307A,W16TR307AR2,13.1,Spat,0,0,1
W16,2016,Winter,Tolomato River,N,TR307A,W16TR307AR2,13.1,Spat,0,0,1
W16,2016,Winter,Tolomato River,N,TR307A,W16TR307AR2,13.1,Spat,0,0,1
W16,2016,Winter,Tolomato River,N,TR307A,W16TR307AR6,13.1,Spat,0,0,1
W16,2016,Winter,Tolomato River,N,TR307A,W16TR307AR6,13.1,Spat,0,0,1
W16,2016,Winter,Tolomato River,N,TR308,W16TR308R4,13.1,Spat,0,0,1
W16,2016,Winter,Tolomato River,N,TR308,W16TR308R4,13.1,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM655,W16FM655R10,13.1,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM655,W16FM655R13,13.1,Spat,0,0,1
W16,2016,Winter,Matanzas River,Y,FM604,W16FM604R1,13.1,Spat,0,0,1
W16,2016,Winter,Matanzas River,Y,FM604,W16FM604R1,13.1,Spat,0,0,1
W16,2016,Winter,Matanzas River,Y,FM604,W16FM604R9,13.1,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM31,W16FM31R20,13.1,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM788,W16FM788R5,13.1,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM614,W16FM614R1,13.1,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM614,W16FM614R1,13.1,Spat,0,0,1
S15,2015,Summer,Matanzas River,Y,FM1,S15FM1R7,13.2,Spat,0,0,1
S15,2015,Summer,Matanzas River,Y,FM3A,S15FM3R9,13.2,Spat,0,0,1
S15,2015,Summer,Salt Run,N,SR1,S15SR1R0,13.2,Spat,0,0,1
S15,2015,Summer,Salt Run,N,SR10,S15SR10R17,13.2,Spat,0,0,1
S15,2015,Summer,Salt Run,N,SR4,S15SR4R7,13.2,Spat,0,0,1
S15,2015,Summer,Tolomato River,Y,TR13,S15TR13R11,13.2,Spat,0,0,1
S15,2015,Summer,Matanzas River,Y,FM206,S15FM206R22,13.2,Spat,0,0,1
S15,2015,Summer,Matanzas River,Y,FM206,S15FM206R28,13.2,Spat,0,0,1
S15,2015,Summer,Salt Run,Y,SR2S,S15SR2SR12,13.2,Spat,0,0,1
S15,2015,Summer,Salt Run,Y,SR2S,S15SR2SR6,13.2,Spat,0,0,1
S15,2015,Summer,Salt Run,Y,SR6,S15SR6R9,13.2,Spat,0,0,1
S16,2016,Summer,Matanzas River,Y,FM125,S16FM125R1,13.2,Spat,0,0,1
S16,2016,Summer,Matanzas River,Y,FM290,S16FM290R11,13.2,Spat,0,0,1
S16,2016,Summer,Matanzas River,Y,FM290,S16FM290R12,13.2,Spat,0,0,1
S16,2016,Summer,Matanzas River,Y,FM290,S16FM290R7,13.2,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR70,S16SR70R12,13.2,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR71,S16SR71R13,13.2,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR71,S16SR71R2,13.2,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR71,S16SR71R2,13.2,Spat,0,0,1
S16,2016,Summer,Salt Run,Y,SR24,S16SR24R8,13.2,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR7A,S16SR7R5,13.2,Spat,0,0,1
S16,2016,Summer,Matanzas River,Y,FM373,S16FM373R3,13.2,Spat,0,0,1
S16,2016,Summer,Matanzas River,Y,FM411,S16FM411R15,13.2,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR76,S16SR76R13,13.2,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR55,S16SR55R4,13.2,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR55,S16SR55R8,13.2,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR58,S16SR58R14,13.2,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR60,S16SR60R3,13.2,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR60,S16SR60R8,13.2,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR86,S16SR86R13,13.2,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR86,S16SR86R25,13.2,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR86,S16SR86R25,13.2,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR86,S16SR86R25,13.2,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR86,S16SR86R25,13.2,Spat,0,0,1
W15,2015,Winter,Matanzas River,N,MC1,W15MC1R13,13.2,Spat,0,0,1
W15,2015,Winter,Matanzas River,Y,FM206,W15FM206R14,13.2,Spat,0,0,1
W15,2015,Winter,Salt Run,N,SR5,W15SR5R3,13.2,Spat,0,0,1
W15,2015,Winter,Salt Run,N,SR5,W15SR5R5,13.2,Spat,0,0,1
W16,2016,Winter,Salt Run,N,SR56,W16SR56R5,13.2,Spat,0,0,1
W16,2016,Winter,Tolomato River,Y,TR78,W16TR78R14,13.2,Spat,0,0,1
W16,2016,Winter,Matanzas River,Y,FM79,W16FM79R9,13.2,Spat,0,0,1
W16,2016,Winter,Matanzas River,Y,FM32,W16FM32R1,13.2,Spat,0,0,1
W16,2016,Winter,Matanzas River,Y,FM32,W16FM32R16,13.2,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM24,W16FM24R26,13.2,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM24,W16FM24R5,13.2,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM23,W16FM23R12,13.2,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM23,W16FM23R12,13.2,Spat,0,0,1
W16,2016,Winter,Tolomato River,N,TR220,W16TR220R9,13.2,Spat,0,0,1
W16,2016,Winter,Tolomato River,N,TR307A,W16TR307AR1,13.2,Spat,0,0,1
W16,2016,Winter,Tolomato River,N,TR307A,W16TR307AR6,13.2,Spat,0,0,1
W16,2016,Winter,Tolomato River,N,TR307A,W16TR307AR6,13.2,Spat,0,0,1
W16,2016,Winter,Tolomato River,N,TR308,W16TR308RU1,13.2,Spat,0,0,1
W16,2016,Winter,Matanzas River,Y,FM46,W16FM46R4,13.2,Spat,0,0,1
W16,2016,Winter,Matanzas River,Y,FM84,W16FM84R2,13.2,Spat,0,0,1
W16,2016,Winter,Matanzas River,Y,FM84,W16FM84R2,13.2,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM655,W16FM655R10,13.2,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM655,W16FM655R13,13.2,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM655,W16FM655R13,13.2,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM655,W16FM655R13,13.2,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM655,W16FM655R13,13.2,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM655,W16FM655R13,13.2,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM655,W16FM655R17,13.2,Spat,0,0,1
W16,2016,Winter,Matanzas River,Y,FM604,W16FM604R1,13.2,Spat,0,0,1
W16,2016,Winter,Matanzas River,Y,FM604,W16FM604R1,13.2,Spat,0,0,1
W16,2016,Winter,Matanzas River,Y,FM604,W16FM604R1,13.2,Spat,0,0,1
W16,2016,Winter,Matanzas River,Y,FM604,W16FM604R2,13.2,Spat,0,0,1
W16,2016,Winter,Matanzas River,Y,FM604,W16FM604R2,13.2,Spat,0,0,1
W16,2016,Winter,Matanzas River,Y,FM604,W16FM604R2,13.2,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM26,W16FM26R13,13.2,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM26,W16FM26R7,13.2,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM31,W16FM31R20,13.2,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM31,W16FM31R7,13.2,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM788,W16FM788R2,13.2,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM788,W16FM788R5,13.2,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM788,W16FM788R5,13.2,Spat,0,0,1
W16,2016,Winter,Salt Run,N,SR57,W16SR57R12,13.2,Spat,0,0,1
S15,2015,Summer,Matanzas River,N,BBNR1,S15BBNR1R4,13.3,Spat,0,0,1
S15,2015,Summer,Matanzas River,N,BBNR1,S15BBNR1R4,13.3,Spat,0,0,1
S15,2015,Summer,Matanzas River,Y,FM3A,S15FM3R2,13.3,Spat,0,0,1
S15,2015,Summer,Salt Run,N,SR4,S15SR4R12,13.3,Spat,0,0,1
S15,2015,Summer,Tolomato River,Y,TR2A,S15TR2R7,13.3,Spat,0,0,1
S15,2015,Summer,Matanzas River,Y,CO,S15COR12,13.3,Spat,0,0,1
S15,2015,Summer,Matanzas River,Y,FM4,S15FM4R27,13.3,Spat,0,0,1
S15,2015,Summer,Salt Run,Y,SR2S,S15SR2SR6,13.3,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR70,S16SR70R12,13.3,Spat,0,0,1
S16,2016,Summer,Tolomato River,N,TR209A,S16TR209R35,13.3,Spat,0,0,1
S16,2016,Summer,Tolomato River,N,TR209A,S16TR209R35,13.3,Spat,0,0,1
S16,2016,Summer,Tolomato River,N,TR627,S16TR627R3,13.3,Spat,0,0,1
S16,2016,Summer,Tolomato River,N,TR627,S16TR627R3,13.3,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR71,S16SR71R13,13.3,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR6A,S16SR6R1,13.3,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR6A,S16SR6R1,13.3,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR6A,S16SR6R1,13.3,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR7A,S16SR7R2,13.3,Spat,0,0,1
S16,2016,Summer,Matanzas River,Y,FM373,S16FM373R5,13.3,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR1A,S16SR1R0,13.3,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR1A,S16SR1R15,13.3,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR76,S16SR76R13,13.3,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR55,S16SR55R15,13.3,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR60,S16SR60R27,13.3,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR60,S16SR60R3,13.3,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR60,S16SR60R3,13.3,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR60,S16SR60R8,13.3,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR85,S16SR85R3,13.3,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR86,S16SR86R17,13.3,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR86,S16SR86R17,13.3,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR86,S16SR86R25,13.3,Spat,0,0,1
S16,2016,Summer,Salt Run,N,SR86,S16SR86R25,13.3,Spat,0,0,1
W15,2015,Winter,Matanzas River,Y,FM206,W15FM206R17,13.3,Spat,0,0,1
W15,2015,Winter,Salt Run,N,SR8,W15SR8R15,13.3,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM631,W16FM631R3,13.3,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM631,W16FM631R6,13.3,Spat,0,0,1
W16,2016,Winter,Tolomato River,Y,TR78,W16TR78R5,13.3,Spat,0,0,1
W16,2016,Winter,Matanzas River,Y,FM40,W16FM40R43,13.3,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM24,W16FM24R26,13.3,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM24,W16FM24R26,13.3,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM24,W16FM24R26,13.3,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM24,W16FM24R32,13.3,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM24,W16FM24R32,13.3,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM24,W16FM24R32,13.3,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM23,W16FM23R17,13.3,Spat,0,0,1
W16,2016,Winter,Tolomato River,N,TR307A,W16TR307AR2,13.3,Spat,0,0,1
W16,2016,Winter,Tolomato River,N,TR307A,W16TR307AR2,13.3,Spat,0,0,1
W16,2016,Winter,Tolomato River,N,TR308,W16TR308RU1,13.3,Spat,0,0,1
W16,2016,Winter,Matanzas River,Y,FM46,W16FM46R18,13.3,Spat,0,0,1
W16,2016,Winter,Matanzas River,Y,FM84,W16FM84R5,13.3,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM655,W16FM655R13,13.3,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM655,W16FM655R17,13.3,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM26,W16FM26R2,13.3,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM31,W16FM31R1,13.3,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM31,W16FM31R20,13.3,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM31,W16FM31R7,13.3,Spat,0,0,1
W16,2016,Winter,Matanzas River,N,FM614,W16FM614R10,13.3,Spat,0,0,1
S15,2015,Summer,Matanzas River,Y,FM3A,S15FM3R9,13.4,Spat,0,0,1
S15,2015,Summer,Salt Run,N,SR5,S15SR5R4,13.4,Spat,0,0,1
S15,2015,Summer,Matanzas River,Y,FM206,S15FM206R22,13.4,Spat,0,0,1
